user_uid,churn_proba,monetary_total,freq_total,tenure_days,orders_last_30d,main_city,sex,level,source
y2buzjtllgmiz0sgkq87qbxyt7,0.985,470.0,1,639,0.0,,,,website
y2djjs6nsbsopqmmn19mivv8hh,0.855,314.0,6,690,0.0,,,,welfare
y2e1yr8zzkajk9onvpoe9wlckg,0.9964285714285714,524.6,1,273,0.0,,,,website
y2elnweutqfd0pulelr59mkhfi,0.685,291.6,4,341,0.0,,,,app
y2fldq6aiirmizkmoqtbwush2a,0.925,164.0,3,276,0.0,,M,beginner,website
y2fr5lrudftjzjt1s4ohggs6jn,0.83,683.0,5,270,0.0,,,beginner,website
y2g7pzssqimdxwur4mo80z7inc,0.975,733.0,1,646,0.0,,,,website
y2gbhlegvsue0gejuwddima9ai,1.0,460.0,1,12,1.0,clusone,M,expert,website
y2gpl3ekspcazdxalnwqjszlra,0.99,434.4,1,618,0.0,,,,website
y2l8qwl79imswcx1hcxhiuj4x1,0.99,384.0,1,589,0.0,,,,app
y2ncaaoqsaqxqisuxp1bvvieds,0.8491666666666667,169.0,3,260,0.0,,,,app
y2pexb2vlavmit14radgwswzod,1.0,126.0,1,682,0.0,,,,website
y2riqliir3sa3kaau6sveqzls7,0.995,812.0,1,275,0.0,,,,website
y2swajugojq57ovznifilau9bh,0.87,365.5,1,347,0.0,,,,website
y2u0a0kngiw1aygsexpyurjdt8,0.96,528.4,1,671,0.0,,M,beginner,website
y2urog46j6v7ewkxzr08orohry,0.98,163.5,1,674,0.0,,,,website
y33bxxa3cmq9odrakxaiujxvgl,0.935,177.0,2,323,0.0,,,,website
y34ezn2iqqevlntudfrvta9ei1,1.0,141.0,1,295,0.0,,,,website
y35dhzdewid6nzq5ctivwcogxd,1.0,582.0,1,703,0.0,,,,website
y39lrgnd4uvxkkoltifljyc6ai,0.93,212.5,3,673,0.0,,,,website
y3d5igfvhfytyrhytqbv1mqlf2,0.985,221.0,1,686,0.0,,,,website
y3danitqzdmqhobkfbzmn34q1l,1.0,356.0,1,311,0.0,,,,website
y3fltbnddbb21bjygnfelllkwc,0.695,341.0,5,653,0.0,,,,app
y3g99shad7dbur8moknfe9h6mx,1.0,423.0,1,692,0.0,,,,website
y3hcqndepvrqyesnjzh8te4wrj,1.0,130.0,1,687,0.0,,,,website
y3irjastxefdctfreugsny0dae,0.7785553523666633,132.0,1,359,0.0,,,,website
y3j7pzrlkgvx8zikqmopuzn7nr,0.94,139.8,1,253,0.0,,,,website
y3j7wcguqhgbkvipbtrfdgymlf,0.935,445.20000000000005,1,317,0.0,,,,website
y3ln5tf3l8yxnyduebxesef1i3,0.94,235.0,1,353,0.0,,,,website
y3poa4x0hfp18xbxjdvskmhqr7,0.855,1636.4,1,644,0.0,,,,website
y3syr8x4xkw5ftfckt98v8tiju,0.89,186.5,4,711,0.0,,M,expert,website
y3t6wxg0mjmaiq0gt67jxzejym,0.99,781.0,2,38,0.0,,,,website
y3utzelb2anoo8ujvmylfqtvzi,1.0,132.75,1,707,0.0,,,,website
y3zbsmrlcyqvcpyjz3wbe5wued,0.845,679.9,10,694,0.0,,,,website
y43rfsqz8judbcpdf0uvqtvqsz,0.895,196.0,2,338,0.0,,,,website
y45volnb7yzdtbedap05hxat3r,0.945,371.4,1,326,0.0,,,,website
y46exwon20zzarx13dz7rqj9ge,0.97,131.65,3,734,1.0,,,,app
y47rqboazmhxkl0q8ezgfr0nok,0.9,180.0,2,355,0.0,,,,app
y49brl8sqwfyqia0iufo8pxqtr,0.955,446.0,1,697,0.0,,,,website
y4aanl6bbihc1ztv2epl9wjhl3,0.765,176.0,3,688,0.0,,M,beginner,app
y4b2muiqcrpynejhsz7oc1junp,0.995,810.3000000000001,1,317,0.0,,,,website
y4b4whh49khsguxzuwxwhmgehk,1.0,401.0,1,673,0.0,,,,website
y4bvtbnufodkmsq60gr2nikecb,0.865,137.6,2,324,0.0,,,,website
y4dvhgrssrocsfxhpfyaniveca,0.9466666666666665,128.0,1,453,0.0,,,,website
y4e7yhyy9gbs8spuslumnxklpn,0.9929960317460318,224.0,1,329,0.0,,,,website
y4h04sll0fnpf9gr9o609q585s,1.0,593.0,1,247,0.0,,,,website
y4h1sytmxkovplsvo5w51u4vys,0.915,128.0,1,346,0.0,,,,website
y4hkudcs9obwb1lx17p2cbpl9g,1.0,1040.0,1,10,1.0,,,,website
y4hpvqkjuegov52txdudcohdpq,0.975,1904.0,2,724,0.0,,,,website
y4jls5gwibhccaan9biwm3yboa,1.0,1224.0,1,643,0.0,,,,website
y4jwiubosjygp0fswhcotbjojy,0.84,184.0,2,689,0.0,,,,website
y4kmfyb0phykcqv88wx8atobxm,0.93,161.0,4,683,0.0,,,,website
y4p0kaks6ifrxzv4tirjgnczx5,0.845,170.0,2,663,0.0,,,,website
y4r0jxvxqimhteeinmcv7egkzo,0.99,189.0,1,650,0.0,,,,website
y4si3cbhb0f21hkzgslmfkits9,1.0,560.0,1,350,0.0,,,,website
y4szn6u43wmmqmg8ahx4w0nogl,0.975,183.0,2,615,0.0,,,,website
y4uvuh2evwahwrxouibf8vb8nk,0.98,330.0,1,421,0.0,,,,website
y4v1wmg3xuvllorpq1cbgdu7a8,0.825,255.6,1,240,0.0,,,,app
y4xs3wmuhmz5irzojfazsgoztk,0.86,500.5,11,708,0.0,,,,app
y4yq5d4izcd4buq85dhbtttl64,0.995,222.5,2,667,0.0,,,,website
y4zivm5xipnrsrahddusaw9iup,0.895,132.0,3,324,0.0,,,,website
y533f4uxzutu8odonobkpiadlw,1.0,171.0,1,319,0.0,,,,website
y56f3ymoglwgvucqahstybfbjm,0.905,173.0,5,688,0.0,,M,expert,website
y57bireizrhsuzmgohjjcvixwo,0.87,148.0,2,345,0.0,,,,website
y5bcpiysvhfmupvclmjxggewrl,0.915,155.8,3,624,0.0,,,,app
y5dfyyskyvxmyvlyvlsxi6ftp0,1.0,165.0,1,259,0.0,,,,website
y5dsuuexfyncrdb1ma8z7qxo4o,0.975,720.5,2,275,0.0,,M,intermediate,website
y5hq9djcpdxuor0ahvobgwf4xz,0.945,391.4,1,292,0.0,,,,website
y5iand3w3fw3hwhyx19n7dfcuv,0.725,379.0,7,301,0.0,,,,app
y5jia6tanqcqmx9iqt9sbqfgye,0.81,235.0,4,345,0.0,,,,app
y5kbpbjoljv2wiiuvptxrkaw7g,0.96,225.5,2,258,0.0,,,,website
y5onbsly2qpcm0xnflwcdlouhf,0.965,150.15,1,291,0.0,,F,intermediate,website
y5r7hsllb7go8eg6dw7dfkut4w,1.0,1034.0,1,688,0.0,,,,website
y5rgglduzewdjuccpjwt8l8ros,0.922517316017316,143.4,1,351,0.0,,,,website
y5rh1cjtyfm9wtbhmrvmnrrqkf,0.7,330.6,4,639,0.0,,,,app
y5t89c5efobrzlksxwr9hgofjk,0.995,445.0,1,661,0.0,,,,website
y5tnkbnw4jyo2votr3fxgxldoz,0.91,590.0,4,335,0.0,,,,website
y5wdo77z48r49koceqibyuuayp,0.9,582.0,6,346,0.0,,,,welfare
y5yqel9ezlbj2pamzex2phda6r,0.99,135.0,1,666,0.0,,,,website
y6ai2osgc9pxs9gpr1o2rqg3tm,0.985,440.0,1,331,0.0,,,,website
y6bx4peuudasdml7hkxlhfbo6o,0.7555,166.0,3,652,0.0,,M,intermediate,app
y6cjjg803aniwyuiruhhrinujd,1.0,298.0,1,259,0.0,,,,website
y6d3iysz7xdlee6tltfnn7vujd,0.98,176.35,1,706,0.0,,,,website
y6e0xtciruai1ge0uehcssoqun,1.0,180.0,1,711,0.0,,,,website
y6el3i1eejvrocoj0byyimexea,0.87,180.8,2,277,0.0,,F,intermediate,website
y6ez04ngd0oocvyadybzltjfxa,0.835,820.0,9,688,0.0,,,,app
y6h2l1mb1rvpuw545bb9rro52y,0.84,248.5,5,611,0.0,,,,app
y6mp3gffwyosxhqsthpi7s8kwl,0.935,170.0,2,590,0.0,,,,website
y6naifzuxeqgi72decsih9urys,0.99,204.55,2,270,0.0,,,,website
y6rr4xe2ramamxucadna5i9whc,0.875,263.17,2,4,2.0,selargius,F,beginner,website
y6w57rwjg9hiw9u69gtqou8ptr,0.795,241.0,3,267,0.0,,,,website
y716s6a7hooysvhwizw2kw25ve,0.755,143.0,1,306,0.0,,,intermediate,app
y72o0n7l5yx38kv7tkxzrt5sdt,1.0,680.0,1,4,1.0,,,,website
y7cv9lth5zypcqqsw5rn1lbx03,1.0,242.0,1,280,0.0,,,,website
y7hww6ykbixrplr1dabykrxy3e,0.995,178.0,1,342,0.0,,,,website
y7hzaqpizdfqocntka3tyuwcho,0.89,197.0,4,682,0.0,,,,app
y7jqzj88dhzaos6mwfihzxvbxl,0.985,537.05,1,679,0.0,,,,website
y7kliw7uqjm5hrgyoiit0iity2,0.6750654761904762,1360.0,1,5,1.0,,,,website
y7kzybejvxvrohnauinjsvc3vf,0.905,133.0,2,683,0.0,,,,website
y7msw5a76ymesswh9sundm8fqt,0.93,253.6,4,652,0.0,,,,app
y7nnfpjeonayi03usijnhl8nb4,0.855,551.4,2,642,0.0,,,,website
y7ta1rq7fhfrbmbftn5q0hw72e,0.8,436.0,7,347,0.0,,,,app
y7tbj2fewnejnj8oomgh9emmex,0.94,236.0,2,640,0.0,,F,beginner,website
y7trhwikjxo5rcpaviodebn7e1,0.67,401.5,4,649,0.0,,M,intermediate,app
y7ubmakiehanuklqwkns7knmky,0.745,670.0,11,722,0.0,,,,website
y7ufpokcwtqqccmyeb9ngpy6qs,0.91,283.0,4,687,0.0,,,,app
y7xqdk3rbkaigw1oxuh2yel46j,0.905,192.0,3,684,0.0,,M,beginner,website
y7yfxhd9u1blihw5ptgoyhyhyu,0.725,323.0,3,646,0.0,,,,app
y7zxslmgjpscli5xxnkznwblfj,0.97,171.0,3,302,0.0,,,,website
y81yvunutbxgjfbyhng9qa8q20,0.765,970.85,5,347,0.0,,,,website
y86vq2s354nlkmqjvkvg9ixx4q,1.0,168.0,1,603,0.0,,,,website
y876msyibjpnxyid55uhnwyhyb,0.985,280.5,1,688,0.0,,F,beginner,website
y8am3jqhzuyyt7bbryo46owr8x,0.895,682.0,4,692,0.0,,,,website
y8bkycyey6tu45xcziha3qwtnj,0.89,396.0,8,689,0.0,,,,website
y8csha0hmibmlvknbw8r5izuxi,1.0,340.0,1,684,0.0,,,,website
y8etgj4tk9h7hrypj9hoicycba,1.0,136.0,1,243,0.0,,,,website
y8ia5b7khxezsqz3snkxjjjpvs,1.0,310.25,1,606,0.0,,,,website
y8jabvfefwtiqu9dep3iqfbswf,1.0,312.0,1,276,0.0,,,,website
y8jpdxjhwluxrmkxvtlmneihj6,1.0,152.0,1,645,0.0,,,,website
y8l7qqi3uqqezhihekembcap3n,0.8512348770510534,144.0,1,359,0.0,,,,website
y8mfcbtvofskixa684rvxlqgc5,0.995,172.0,1,264,0.0,,,,website
y8mkqanlwyya0cfofmmr6omd6f,1.0,450.0,1,5,1.0,,,,website
y8mmbwwfblgkfy6ykhivbvhlld,0.8983333333333333,319.0,4,309,0.0,,,,website
y8oij6nhxzn1md3kmjhsfbfn5z,0.945,173.5,2,694,0.0,,,,app
y8smtqdbt4eahoz6dojorq3wuh,0.995,1360.0,1,6,1.0,,,,website
y8ssvbrzcrhrjsoplmjnasnpr1,0.99,296.0,1,257,0.0,,,,website
y8svuxrz4rmum0hss3q5pqswer,0.955,425.5,2,671,0.0,,,,website
y8tclwyfgfyi4psfjrbhxug5o3,0.985,321.0,1,290,0.0,,,,website
y8trfbehymdovcqp6chgoigklt,0.925,664.0,1,677,0.0,,M,beginner,app
y8vgocc5womikq8kcrufqr3nzr,0.775,613.2,7,644,0.0,,,,website
y8xgrvynapzelz5vfdhc3ydzte,0.995,206.3,1,263,0.0,,,,website
y8ybpltmcpgbzctuldti9v6nyx,0.99,418.0,1,319,0.0,,,,website
y8z1ud6x1sfnhgrswzqsqi79nw,0.99,178.0,2,684,0.0,,,,website
y8zoqi60krtvzuf5wsvpfc7nfl,0.975,465.04999999999995,2,678,0.0,,,,website
y917glwrisxaiigv71i9nwopai,0.965,173.5,3,307,0.0,,,,website
y931ro5lwfwarv2z2tfnqy9yip,1.0,234.0,1,669,0.0,,,,website
y96swhdkj2pobxjurg3i84vvc9,0.94,194.0,6,685,0.0,,M,beginner,website
y97c7zyuqdhoyw6sxvrl2l4ou2,1.0,1014.35,1,304,0.0,,,,website
y97ep9sqcmhovglla7lamrvoko,0.895,168.0,3,315,0.0,,,,app
y97kdbp6mlnd2p4l69sfx0qq9k,1.0,320.0,1,723,0.0,,,,website
y99wvdojrpbzvbaeolago3kro2,0.982,137.4,2,714,0.0,,,,website
y9arnyogk5hltgltz3nmmbxn64,1.0,226.0,1,326,0.0,,,,website
y9buiqbwp2rrp1s8yzs3kdg32z,0.94,171.0,1,691,0.0,,,,app
y9ein8yqcaybbvcaeqnwi3e77t,1.0,178.0,1,710,0.0,,,,website
y9fa22hhn9obgipsap1szd5xlu,0.845,156.1,1,277,0.0,,,,app
y9juslvytqx3paezl56opzuece,1.0,452.5,1,658,0.0,,,,website
y9miivlvkmsgeb3tv376f7jhzj,0.8,230.19,1,5,1.0,,,,website
y9qacw4skaphh1asrpelnckdla,0.9737499999999999,127.0,1,244,0.0,,,,website
y9qcbubr2xougba4az1y3fpnmo,0.925,150.45,2,290,0.0,,,,website
y9qvfj6tj6dhtzpjxsyhfkll06,0.87,138.0,3,645,0.0,,,,website
y9svmnqek7zvrllkxxebdiznpb,0.785,206.0,3,691,0.0,,F,beginner,app
y9un2qelmxnvtlbrc5d6rytkba,0.960861111111111,1004.0,1,7,1.0,,,,website
y9xiffizqdaiarrkwfbfpnudod,0.765,2360.85,10,652,0.0,,F,beginner,app
y9yj99xh0jy8j39ifyvqka0obs,0.87,197.1,1,324,0.0,,F,intermediate,app
ya1dwqdoplqab42yqsrsso7eys,0.995,580.0,3,236,0.0,,,,website
ya1zragd6phyrdbkb72uff5zuy,0.93,153.5,1,18,1.0,,,,website
ya2o0bj5jusepit1wehhdtn73c,0.6513652597402594,129.0,1,659,0.0,,,,website
ya4c6y6h9wvhghtznoax88vans,0.96,1381.8999999999999,1,662,0.0,,,,website
ya4pffybdyfq3wtlw6ez4bbohu,0.9854166666666666,219.1,1,292,0.0,,,,website
ya4tphzb9sbmxrrn3zczvibryo,0.755,186.0,2,302,0.0,,,,app
ya5xvdr1rdncb7lsqku4ug2g5l,1.0,180.0,1,652,0.0,,,,website
ya7u3ztrgpnr5eoreezraggc7q,0.95,336.0,1,668,0.0,,,,website
ya8wvseoipbeoarfuekhfyuv6b,0.845,327.0,1,645,0.0,,,,app
ya9lap93c5xyhtr5ifiyhwkvx1,0.795,138.5,3,611,0.0,,F,beginner,app
yaabeitkqgx0w0iqbxkkfricck,0.93375,186.0,1,364,0.0,,,,website
yaas1pzckxr8m6bblfm3dijfpt,0.905,196.0,2,310,0.0,,,,website
yabtjqumbkmokc8h1iutv0kfzg,0.98,231.59999999999997,3,641,0.0,,F,beginner,website
yad7dwrbs8etlhcwsjsyeiaedy,0.985,213.8,1,670,0.0,,M,intermediate,website
yadeel6qnefnkhpdpztzmgvvgg,0.955,289.9,1,19,1.0,,,,website
yaer2k41asyewdoukmqqkgoriu,0.97,162.0,1,300,0.0,,F,beginner,website
yaexp66xliujqq0ei2nyrrgids,1.0,577.0,1,287,0.0,,,,website
yafykfjc8wvl5ryqcy2ce59e1h,0.9791666666666665,1360.0,1,8,1.0,,,,website
yagjqpyccgmem0vfeboxarjpre,0.98,244.0,2,320,0.0,,F,beginner,website
yagl2pg30mhbiamkmuhmxeit5c,0.94,137.0,2,87,0.0,dervio,F,intermediate,website
yagork5yipb3e9sjill07um9c6,0.94,301.0,6,617,0.0,,,,website
yaifcv92tfnrcf4leh8z3xqcgp,0.89,718.1,2,297,0.0,,,,website
yairwnljhpzgmllv9j7jxfxh7w,0.985,157.5,2,698,0.0,,M,intermediate,website
yakq7ttlmchkaeoaipeoymxkiw,0.6950982767232766,128.0,1,723,0.0,,,,website
yakwlwq807pwdku5ufkpxmlxmd,0.97,201.0,2,668,0.0,,,,website
yal6brve1ywvxc2atfbwqp9w6x,0.89,709.5,4,629,0.0,,,,website
yalh8ulueksqmuornxvwlnd0mc,0.835,261.0,2,624,0.0,,,,app
yanvilafzrzsqmaokutxynmx5a,0.995,315.0,1,243,0.0,,,,website
yapgeikycpsyl4d9pkluilrnib,0.83,522.8,1,630,0.0,,,,app
yaq9gt4jyxs0zeikejvx2ejgzn,0.81,1013.5,3,621,0.0,,,,app
yavgoz8lg8yrnptknpw12pzy0j,0.9982500000000001,232.0,1,289,0.0,,,,website
yavgvz8zgqhkzeblwjuk75d73j,0.95,662.3,2,293,0.0,,,,website
yaw9g9dl0cp6hnk3zspa6gfrnz,1.0,962.5,1,648,0.0,,,,website
yax2dlf9etfls0nnvhfwiqmiww,0.705,304.25,6,302,0.0,,,,app
yaxnvuoa3oherhxlc6cceitpam,0.75,234.89999999999998,2,595,0.0,,,,website
yaynjoygjkchotdfyrak8sfuyc,0.96,135.5,2,247,0.0,,,,website
yb30ni2lpvplm8qjyxdxvcsh8n,0.755,353.5,8,710,0.0,,,,app
yb3fknwiivevfeleckt15btjnv,0.765,211.0,3,327,0.0,,,,app
yb3yikekdlnomvcwauphi1xnaj,0.75,580.0,3,698,0.0,,,,app
yb4nrt9bzcgjt12ia5rojghfg0,0.98,168.0,3,691,0.0,,,,website
yb9p3oqtpvansjvx9oq0iwn4zh,0.99,438.0,2,662,0.0,,,,website
yb9zscgajgz3adytawwgx2oduk,0.995,133.0,1,711,0.0,,,,website
ybairt7va6pcmx4y1to2o8er4h,0.875,561.9,6,582,0.0,,,,website
ybavouklwtujwuatndztur7cvf,0.67,509.0,9,309,0.0,,,,app
ybc4m1iqv6hozrzzrdjisewkpi,0.705,389.0,8,644,0.0,,,,app
ybchijlnp6xmach4vriklobf1x,0.79,276.0,4,345,0.0,,,,app
ybcrzxmjzxwnzfxjltjemfaobs,0.85,215.4,2,683,0.0,,,,website
ybddehbwgjumhgbnapm4zhkgfb,0.9291666666666666,159.0,3,702,0.0,,,,app
ybdgka5pdgcab0vk0xgsgav5o6,0.98,686.25,1,376,0.0,,,,website
ybdwr0v8ekdokkn9mb3xusjs01,1.0,189.0,1,310,0.0,,,,website
ybe2zz23ykfv4cyufltmloxydj,0.91,251.2,2,638,0.0,,,,app
ybehal3ckebox9t44gfuiq3kak,1.0,141.0,1,326,0.0,,,,website
ybehpcevxautkmyfrhkrbdikug,0.92,140.0,1,276,0.0,,,,website
ybevd92vojfu8mgjuhuaa9pbhx,0.955,132.0,1,583,0.0,,,,website
ybgpgeseoubibjzxizkv1beuj0,0.725,336.7,3,702,0.0,,,,app
ybh4pkkd02ermh4fe2c6bxtk0c,0.985,140.0,1,325,0.0,,,,website
ybhanzot5xxktxpgnveo4s2b9t,0.94,150.1,3,638,0.0,,,,website
ybhck1adtdybkitnsrkkijr7lh,1.0,1028.0,1,279,0.0,,,,website
ybhl0avjr9qiiywocmbeobmn5n,0.8,659.4,4,670,0.0,,,,website
ybhowekqi2gyph5fzkiyztxcqg,0.97,243.0,1,337,0.0,,,,website
ybl5qsldbzyxbae4x749cjzi5p,1.0,199.0,1,685,0.0,,,,website
ybmbnnee9gdokzft4nfg4q2zmq,1.0,307.0,1,685,0.0,,,,website
ybmlyiddtuoenlk6ecqbh77rpm,0.8704166666666666,241.7,4,347,0.0,,,,app
ybmqyyyfd7x8hg0rsysmruinb0,0.99,185.0,1,690,0.0,,,,website
ybn47jrlu3wumgazw8do7oc0n8,0.9545833333333331,171.0,1,660,0.0,,,,website
ybn4vaht2jvpoqbbtleecjeh4x,0.935,222.0,2,647,0.0,,,,app
ybnzbkg7tjhjouycoq2aztpkjf,1.0,259.0,1,721,0.0,,,,website
ybodssjfpimqp4twohfjpsq9r3,0.97,404.64,1,384,0.0,,,,website
ybpa273yzfyg9xi1mtvmoys835,0.86,224.0,4,295,0.0,,,,website
ybq2mavuitv0uozni0fjplyclt,0.96,426.5,8,653,0.0,,,,app
ybut3vjw50r0hiovqfmfv087hr,0.985,199.0,1,689,0.0,,,,website
ybvixa5hkxy3zb6mclqyzdkci0,0.76,403.0,3,323,0.0,,,,website
ybwge6jydicx0pwilel3iataux,0.995,314.5,1,683,0.0,,,,website
ybwnsfbj1azmc83pbn5f42mvtr,0.725,200.0,4,688,0.0,,,,app
ybyeemhl6tzpjn82a5ycznwjkt,0.975,187.0,3,595,0.0,,,,website
ybzp8w1er9aswsaveny84qv4hd,1.0,135.0,1,659,0.0,,,,website
ybzwlhrfcohl3b3s0yhnpppqj2,0.9,508.8,2,743,0.0,,,,website
yc0jwglkbhozlnqxyx0wqpbqj5,0.8,996.0,6,684,0.0,,,,app
yc0rb0qxmvgh8g9vlsvvuqihlj,0.855,147.0,5,294,0.0,,M,intermediate,website
yc1tf7tbxcziiygeqgvakng9rn,0.985,165.0,3,642,0.0,,,,website
yc2cz3pqjiu3g7zsm3kznaxmxg,0.995,166.0,1,644,0.0,,,,website
yc2qmleihcxqtx6rypqadsfspk,0.995,265.6,2,642,0.0,,F,beginner,website
yc5l16x6zamsxkszzs19tkpsrz,0.875,665.85,4,690,0.0,,,,website
yca1hcuapvslfrphg7ttqzxzhb,0.9075,133.0,1,315,0.0,,,,website
ycaw5ll40gcb8i62q4jqe8subn,0.97,398.0,1,278,0.0,,,,website
ycbyyz88t2wnezyq0dnra0thgb,0.98,218.0,2,632,0.0,,M,beginner,website
yccgwghp7xp0z3lfdojnkmrgf9,0.78,885.0,8,347,0.0,,,,website
ycdip7p2qsfcsfmumuyc76uyb3,0.91,315.0,5,659,0.0,,,,app
ycfvjpysfjqe0h6ovmih6u5kdx,0.69,882.5,8,683,0.0,,,,app
ych5zxgehot29z2ekevj8fz9rc,0.9,566.2,9,666,0.0,,M,intermediate,welfare
ycj2ge2hc5tnlp5xqy7g4x1rxr,0.93,203.5,5,711,0.0,,,,app
ycjf1jttwffqbwrs86wesgloah,0.91,318.0,4,299,0.0,,,,website
yclz6tcpojaf03crxzrmdxxc2f,0.86,204.6,4,697,0.0,,,,website
ycmuhm7vzknqf0ziov4sjjeszb,1.0,1040.0,1,8,1.0,,,,website
ycohiztfreo8g2v5kkg1wj2jxx,0.725,255.0,4,346,0.0,,,,app
ycomybnp3tw8vila7dckc5nb4b,0.805,193.85,4,671,0.0,,,,website
ycovihgd4ielu9nqa8vhvashzq,0.975,446.0,1,686,0.0,,,,website
ycpevka7qjgwwjevldon6iskhr,1.0,359.2,1,312,0.0,,,,terze_parti
ycqcw4evlyn9yrjg6teosjhnjo,1.0,331.2,1,659,0.0,,,,website
ycqpkyaeo8xdc7b9ydxeqyixlc,0.865,253.5,5,708,0.0,,,,app
yctlz19zwfer0jp5ct1dbxbhvq,0.78,437.6,1,299,0.0,,M,beginner,website
ycuchcr8fublfgzyqqhrapqzif,0.835,293.8,3,713,0.0,,,,app
ycw64uvvvhaaoe7jcrxzealejv,0.905,133.0,1,330,0.0,,,,website
ycwwghzymjeviu2r39pzdqsrk3,0.955,511.0,2,692,0.0,,,,website
ycz3vr4nfoegfj6sj7n9h4emsn,0.865,159.5,3,674,0.0,,,,website
yd3ehkobzwholpvx5rvfguakf9,0.99,562.8,1,392,0.0,,,,website
yd3silhey0mjtovn0nck8hv4zk,0.75,746.6999999999999,5,702,0.0,,,,website
yd5kkfbnglwstfiglqidcyv5oa,0.985,138.0,1,304,0.0,,,,website
yd68ionxyqhpwocver0luflyty,1.0,171.0,1,324,0.0,,,,website
yd97cqab4pnwxme9xfpgibp1tg,0.925,648.0,1,326,0.0,,,,website
yd9ua3rjgvdlpqixvk1syqmxmw,0.975,396.0,2,638,0.0,,,,website
ydanodlcvpmi8uev0hgqju8juk,1.0,440.0,2,628,0.0,,,,website
ydaqyezxqsw3r85ongwojbrm2l,0.8,478.8,4,681,0.0,,,,app
ydb48us4r9e5alvfa1lqctvasr,1.0,1024.0,1,280,0.0,,,,website
ydbjastetiyfaa1w6dpcuuzkev,0.825,344.7,4,660,0.0,,,,app
ydbyk3tkgswly5pbzdpbeq8lqg,0.995,141.0,1,319,0.0,,,,website
ydebjojf8vt7h4fpkt63cqtekv,0.935,250.2,4,638,0.0,,,,app
ydeporkom8urv7w2fjxdxww7dz,0.985,372.20000000000005,1,377,0.0,,,,website
ydgqo0zn3msvevkfe2teztnspq,0.835,323.0,6,689,0.0,,,,website
ydhw1sk3tbqkzcepkkrcpwcz4z,0.995,421.0,1,639,0.0,,,,website
ydi921hh3ksjkm5tz0halhal3o,0.91,285.4,4,356,0.0,,F,beginner,website
ydimhi8qmptvq3xh6i5c9dlo0q,0.965,576.95,1,341,0.0,,,,website
ydircd3xyirkeory3evbacyslz,0.97,216.0,2,279,0.0,,,,website
ydkt0lvdglczcj5bjmbpfl8zwy,0.905,224.0,4,346,0.0,,,,app
ydlfdiwstubljpiplavmmcho9c,0.74,973.5,10,646,0.0,,,,app
ydlrhu6ca2ylg8artajcfox1je,0.995,218.5,1,689,0.0,,,,website
ydmgbtgmodteutc9hqowwkvzo8,0.84,126.0,1,301,0.0,,,,app
ydn00decd2pytgzilgjlybst0f,0.95,160.8,2,315,0.0,,,,website
ydnbsgybpezrvpsvqnxzb9vjm9,0.97,351.7,1,709,0.0,,,,app
ydohswruaewgv1yyb7o8rckjzq,0.965,316.7,3,708,0.0,,,,website
ydpskoyrr9s8r9369g5gqxq9hn,0.835,491.1,6,685,0.0,,,,app
ydrdtl5c1ybxijv8uzhmgrex9j,0.935,400.0,5,667,0.0,,,,app
ydt2fkstxzumwjn15b3iu5d0kf,0.865,328.3,1,355,0.0,,,,app
ydt2uivqzohylgya7o1ob8gxni,0.705,169.0,3,673,0.0,,,,app
ydvpvndyskmfsvlgrydhtzz4cr,0.97,306.0,1,308,0.0,,,,website
ydvq5lguectqulu6feqycov6i8,0.96,232.0,1,684,0.0,,,,website
ydze4gywvpvbcrhjkd4avm5tfh,0.8761666666666666,214.0,3,701,0.0,,,,app
ye06xtqosqfnodoyxfbsasswhr,0.705,404.0,7,654,0.0,,,,website
ye0bl1vq68nfsvzm76bui1uold,0.86,303.5,3,625,0.0,,,,website
ye6uhpcb6luv07eiifjhn7hps2,0.85,389.2,6,710,0.0,,,,app
ye7ix3uknmpngikcwrc7bwwvdf,0.745,404.0,9,690,0.0,,F,intermediate,app
ye7lj1soqdy5pq8ylu2fhp6dnr,1.0,172.0,2,689,0.0,,,,website
ye89ndqmy2ofayxbncqlsbkebk,0.99,144.0,3,723,0.0,,,,website
ye9joywmj7srw4kjpwe1llmtkw,0.995,239.4,1,16,1.0,,,,website
yeapv0mha7camiaxoceawgzybh,0.935,237.0,2,691,0.0,,,,app
yeb7nisxm5szmtvs4esjosogh1,0.81,766.0,1,33,0.0,milano,M,,website
yecopcyickex8jsocglkthy7g1,0.92,514.9,1,270,0.0,,M,intermediate,app
yeej4sy0j7xwvr3lwkdpafdnbx,0.975,151.5,1,691,0.0,,,,app
yefrevsu9hyvt7dbrlnvwjmjoh,0.9660833333333335,450.0,1,1,1.0,,,,website
yegacbnqakpnw8jqywi6xwcnfn,0.875,151.0,2,708,0.0,,,,app
yegyfaxzswv9u45hfdms4ffnm4,0.98,1538.0,2,644,0.0,,,,website
yehqvvesdngmfcdg0msvw7sx5w,0.98,622.0,1,699,0.0,,,,website
yeirmjc5uchdavj6axdimgkwkh,0.99,177.0,2,289,0.0,,,,website
yeisek2gsdamuoovah77jmui8l,0.835,585.0,2,346,0.0,,,,website
yelga5apx2pfvscfm2nmcffdjo,0.955,183.0,3,272,0.0,,,,website
yems5drrj2phpi5h5ljba96wck,1.0,450.0,1,6,1.0,,,,website
yenktzgppvtqmgjjtmubhmct6c,0.9056666666666667,135.0,1,277,0.0,,,,website
